id,age,sex,race,specialty,weeks_per_year,hours_per_week,it_use,minority_health_cme,survey_weight
503060,55,M,White,Medical Specialties,49,70,Available and used,0,68.570499
503061,60,M,White,Family/GP,49,38,Not available,0,70.79690699999999
503062,45,M,White,Ob/Gyn,48,60,Available and used,0,102.454228
503063,40,F,White,Internal Medicine,48,24,Available and used,1,84.897666
503064,35,M,White,Surgical Specialties,50,30,"Avaliable, not used",0,110.817034
503065,60,M,Hispanic,Medical Specialties,50,50,Available and used,0,76.52878100000001
503066,60,M,White,Surgical Specialties,51,60,Not available,0,79.659317
503067,55,M,White,Surgical Specialties,40,46,Not available,0,95.258379
503068,50,M,Asian,Medical Specialties,48,45,Available and used,0,66.415468
503069,40,M,Asian,Family/GP,50,56,Available and used,0,89.27777900000001
503070,70,M,White,Pediatrics,48,47,Available and used,0,61.945728
503071,50,M,White,Ob/Gyn,49,50,Not available,0,93.05134699999999
503072,65,M,White,Family/GP,49,73,Not available,0,72.15434
503073,40,M,Hispanic,Medical Specialties,52,35,Available and used,0,90.34715200000001
503074,45,M,Black,Family/GP,49,70,Not available,0,100.639089
503075,50,M,White,Internal Medicine,46,46,Available and used,1,90.276963
503076,60,F,White,Family/GP,40,50,Not available,0,79.905007
503077,40,M,White,Family/GP,48,60,Available and used,1,79.785751
503078,50,M,Hispanic,Surgical Specialties,48,60,Not available,0,87.826592
503079,55,M,White,Surgical Specialties,47,55,Not available,0,87.096975
503080,50,F,White,Medical Specialties,48,28,Available and used,0,101.13192099999999
503081,45,M,Asian,Medical Specialties,43,70,Available and used,0,84.63469
503082,45,M,Hispanic,Psychiatry,48,30,Available and used,1,103.495411
503083,50,M,Asian,Pediatrics,50,45,Available and used,0,97.515524
503084,45,M,Hispanic,Ob/Gyn,46,56,Available and used,1,97.841946
503085,40,M,Hispanic,Medical Specialties,48,30,Available and used,0,82.27225
503086,40,M,White,Pediatrics,43,51,Available and used,0,58.722263
503087,50,F,White,Surgical Specialties,48,80,Available and used,0,92.974634
503088,40,F,White,Ob/Gyn,50,60,Available and used,0,76.702241
503089,60,M,Hispanic,Psychiatry,48,22,Available and used,1,85.214393
503090,40,M,Hispanic,Medical Specialties,46,80,Available and used,0,93.68569699999999
503091,45,M,Black,Surgical Specialties,52,55,Available and used,0,63.142155
503092,55,M,White,Family/GP,48,38,Available and used,0,81.67738
503093,45,M,White,Internal Medicine,50,74,Available and used,0,74.002381
503094,50,M,White,Surgical Specialties,48,45,Available and used,0,89.660105
503095,55,M,White,Internal Medicine,48,60,Available and used,0,81.7886
503096,50,M,White,Ob/Gyn,46,42,Not available,0,98.931012
503097,35,M,White,Pediatrics,50,60,Available and used,0,66.288823
503098,50,M,Hispanic,Medical Specialties,44,40,Not available,0,93.66369
503099,35,F,White,Internal Medicine,49,60,Available and used,0,90.670484
503100,40,F,White,Family/GP,52,40,Available and used,0,83.298422
503101,55,M,White,Family/GP,52,65,Available and used,1,86.132416
503102,60,M,White,Surgical Specialties,45,50,Not available,0,83.156451
503103,45,M,White,Surgical Specialties,48,52,Available and used,0,95.168953
503104,45,M,White,Medical Specialties,45,48,Available and used,1,102.023085
503105,70,M,White,Family/GP,49,46,Not available,0,69.256918
503106,35,F,Asian,Ob/Gyn,46,50,Available and used,1,73.130401
503107,50,M,White,Internal Medicine,52,60,Available and used,1,90.388918
503108,45,M,White,Surgical Specialties,48,50,Not available,0,88.025126
503109,45,F,Asian,Internal Medicine,47,41,Available and used,0,95.840512
503110,40,M,White,Medical Specialties,52,60,Available and used,0,98.94551
503111,45,F,White,Psychiatry,46,50,Available and used,1,93.148239
503112,55,F,White,Pediatrics,46,45,Available and used,1,88.793362
503113,40,F,White,Surgical Specialties,45,60,Available and used,1,97.431065
503114,40,M,White,Medical Specialties,44,55,Available and used,1,79.647189
503115,40,M,White,Surgical Specialties,46,65,Available and used,1,100.681934
503116,45,M,White,Family/GP,49,57,"Avaliable, not used",0,72.86059499999999
503117,70,M,White,Surgical Specialties,49,30,Available and used,0,75.996522
503118,55,M,White,Pediatrics,46,40,Available and used,0,67.487913
503119,65,M,White,Pediatrics,48,50,Available and used,0,104.213592
503120,40,M,White,Internal Medicine,40,55,Available and used,0,100.418537
503121,60,M,White,Family/GP,48,54,"Avaliable, not used",0,88.92834
503122,65,M,White,Psychiatry,48,50,Available and used,1,87.716398
503123,45,M,White,Family/GP,48,28,Not available,0,81.281589
503124,35,F,White,Ob/Gyn,47,50,Available and used,0,92.386799
503125,35,M,White,Surgical Specialties,48,64,Not available,0,103.705414
503126,50,M,White,Medical Specialties,46,55,Available and used,0,78.684719
503127,45,M,White,Medical Specialties,51,52,Available and used,0,88.783498
503128,60,M,White,Pediatrics,50,79,"Avaliable, not used",0,80.97095999999999
503129,55,M,White,Psychiatry,52,45,Not available,0,93.483802
503130,60,F,White,Medical Specialties,49,55,Not available,1,102.702188
503131,65,M,White,Surgical Specialties,46,55,"Avaliable, not used",0,64.614511
503132,65,M,White,Psychiatry,43,36,Not available,0,73.91202
503133,60,M,White,Surgical Specialties,48,70,Available and used,1,85.619282
503134,60,F,White,Surgical Specialties,49,52,Available and used,1,106.140524
503135,40,M,White,Ob/Gyn,46,54,Available and used,0,74.24923100000001
503136,50,M,White,Medical Specialties,49,48,Available and used,0,98.601788
503137,50,F,White,Ob/Gyn,48,62,Not available,0,74.975307
503138,35,F,White,Pediatrics,49,55,Available and used,0,74.531283
503139,60,M,White,Internal Medicine,40,29,Available and used,1,89.613799
503140,35,M,White,Internal Medicine,49,55,Available and used,0,87.921242
503141,50,F,Asian,Medical Specialties,48,20,Available and used,1,67.816075
503142,45,F,White,Internal Medicine,50,30,Available and used,0,116.10641899999999
503143,45,F,Asian,Internal Medicine,42,37,"Avaliable, not used",1,88.157578
503144,35,F,White,Pediatrics,52,20,Available and used,0,96.466617
503145,50,M,Black,Internal Medicine,44,30,Available and used,1,91.527904
503146,55,M,White,Surgical Specialties,49,37,Available and used,0,76.926967
503147,45,M,White,Medical Specialties,50,53,Available and used,-9,89.131128
503148,35,F,Asian,Family/GP,47,40,Available and used,1,89.37316700000001
503149,60,M,White,Medical Specialties,40,80,Available and used,1,94.059129
503150,55,F,White,Internal Medicine,52,40,Available and used,0,88.35830899999999
503151,40,F,Asian,Internal Medicine,48,70,Available and used,0,92.835885
503152,50,M,White,Surgical Specialties,44,37,Available and used,0,92.77470799999999
503153,55,F,White,Ob/Gyn,48,40,Not available,0,66.709402
503154,70,M,White,Medical Specialties,42,40,Available and used,0,74.957176
503155,55,F,White,Medical Specialties,48,32,Available and used,0,81.727817
503156,60,F,Asian,Pediatrics,46,60,Available and used,1,92.698049
503157,45,M,White,Medical Specialties,49,60,Not available,0,88.927605
503158,45,M,White,Psychiatry,45,35,Available and used,1,66.820629
503159,50,M,White,Internal Medicine,50,44,Available and used,0,104.211053
503160,65,F,White,Family/GP,49,50,"Avaliable, not used",1,82.64541700000001
503161,60,M,White,Family/GP,48,34,Available and used,0,86.234403
503162,40,M,White,Family/GP,50,60,Available and used,0,70.26167199999999
503163,50,M,White,Surgical Specialties,48,70,Available and used,0,86.401315
503164,50,F,White,Medical Specialties,52,60,Available and used,1,90.765817
503165,40,F,White,Ob/Gyn,47,53,Available and used,1,112.65418100000001
503166,40,F,Black,Family/GP,46,48,Available and used,-9,93.298611
503167,35,M,White,Medical Specialties,48,42,Available and used,0,93.999404
503168,55,M,White,Internal Medicine,52,65,Available and used,1,87.24387
503169,60,M,White,Surgical Specialties,45,80,Available and used,0,84.90159200000001
503170,60,F,White,Internal Medicine,48,40,Available and used,1,98.39847900000001
503171,60,M,White,Internal Medicine,52,60,Available and used,1,129.396757
503172,55,M,White,Medical Specialties,50,70,Not available,0,96.875437
503173,55,M,White,Family/GP,50,55,Available and used,1,78.867308
503174,55,M,White,Family/GP,48,65,Not available,1,90.06819399999999
503175,60,M,White,Pediatrics,47,40,Not available,0,66.584811
503176,70,M,White,Family/GP,43,40,"Avaliable, not used",0,66.077168
503177,60,F,Asian,Psychiatry,42,60,Available and used,1,88.158439
503178,45,M,Asian,Family/GP,50,55,Available and used,1,86.860502
503179,60,M,White,Internal Medicine,46,28,Available and used,1,66.27847
503180,55,M,Asian,Pediatrics,49,21,Available and used,1,78.332761
503181,50,M,,Family/GP,45,58,Available and used,1,75.991061
503182,55,M,White,Family/GP,50,50,Available and used,0,110.81565800000001
503183,60,M,White,Medical Specialties,50,50,Available and used,1,80.090075
503184,60,M,White,Family/GP,48,60,Available and used,0,69.22550799999999
503185,40,M,Asian,Surgical Specialties,46,40,Available and used,1,89.25847900000001
503186,40,M,White,Pediatrics,47,44,Available and used,0,47.310904
503187,50,M,,Medical Specialties,40,65,Available and used,1,89.315939
503188,40,M,White,Internal Medicine,45,47,Available and used,0,80.46749200000001
503189,55,M,White,Medical Specialties,47,44,"Avaliable, not used",1,77.276923
503190,40,M,White,Medical Specialties,46,40,Available and used,0,73.377515
503191,70,M,White,Family/GP,46,42,Available and used,0,63.306086
503192,35,M,White,Internal Medicine,48,50,Available and used,0,82.71904
503193,50,M,White,Family/GP,49,58,"Avaliable, not used",0,66.223383
503194,45,M,Asian,Medical Specialties,48,60,Available and used,0,78.104412
503195,40,F,Black,Surgical Specialties,49,66,Available and used,1,73.648135
503196,45,F,White,Ob/Gyn,48,53,Available and used,0,112.530303
503197,55,F,Hispanic,Medical Specialties,50,26,Available and used,0,73.71861700000001
503198,40,F,Asian,Medical Specialties,46,44,Available and used,0,84.199871
503199,50,F,White,Family/GP,48,42,Available and used,0,77.210101
503200,50,M,White,Surgical Specialties,47,45,Available and used,0,92.622529
503201,70,M,Hispanic,Pediatrics,50,40,Not available,0,69.084404
503202,55,F,White,Medical Specialties,48,51,Available and used,1,106.563996
503203,45,M,White,Medical Specialties,47,70,Available and used,1,81.50214
503204,45,M,White,Internal Medicine,46,42,Available and used,0,102.30458
503205,60,M,Hispanic,Medical Specialties,52,64,Available and used,0,83.414856
503206,70,M,White,Pediatrics,46,30,Available and used,0,61.848689
503207,45,F,Asian,Ob/Gyn,47,40,Available and used,1,92.90335400000001
503208,60,M,White,Medical Specialties,42,24,Available and used,0,86.649941
503209,35,F,White,Ob/Gyn,48,44,Available and used,1,88.967968
503210,60,M,White,Psychiatry,48,60,Available and used,1,96.382346
503211,35,F,White,Medical Specialties,48,54,Available and used,1,96.234735
503212,65,M,White,Internal Medicine,42,60,Available and used,0,78.625989
503213,55,M,White,Family/GP,52,60,Available and used,0,84.75585600000001
503214,50,M,White,Surgical Specialties,45,44,Available and used,0,82.031948
503215,35,M,White,Surgical Specialties,46,60,Not available,0,80.190706
503216,60,F,White,Pediatrics,50,58,Not available,0,74.661705
503217,55,M,White,Surgical Specialties,51,70,Available and used,0,85.619282
503218,55,M,Hispanic,Family/GP,50,60,Available and used,1,93.966835
503219,55,M,White,Surgical Specialties,50,60,Available and used,0,110.775951
503220,45,M,White,Internal Medicine,51,60,Available and used,0,89.397624
503221,45,F,Hispanic,Internal Medicine,52,80,Available and used,1,121.904269
503222,60,M,Black,Medical Specialties,48,52,Available and used,1,81.520413
503223,50,F,White,Medical Specialties,47,40,Available and used,0,102.264067
503224,40,M,White,Internal Medicine,48,40,Not available,0,78.520707
503225,45,M,White,Medical Specialties,52,44,Available and used,0,90.564805
503226,50,M,White,Medical Specialties,52,69,Available and used,0,76.27839499999999
503227,50,M,White,Family/GP,46,55,Available and used,1,73.65661999999999
503228,40,M,White,Surgical Specialties,52,74,Not available,0,78.154054
503229,70,M,White,Medical Specialties,45,40,Not available,0,66.258503
503230,60,M,White,Family/GP,50,50,Available and used,0,87.007249
503231,65,F,Asian,Medical Specialties,47,20,"Avaliable, not used",1,108.424305
503232,35,M,Asian,Pediatrics,48,52,Not available,1,100.790417
503233,55,M,White,Surgical Specialties,50,55,"Avaliable, not used",1,86.134527
503234,40,F,White,Medical Specialties,47,44,Available and used,0,103.452816
503235,55,M,White,Internal Medicine,47,62,Available and used,1,74.519635
503236,55,M,Asian,Internal Medicine,48,40,Not available,0,110.808741
503237,35,M,White,Pediatrics,48,48,Available and used,0,56.279191000000004
503238,55,M,White,Family/GP,52,42,Available and used,0,87.537903
503239,50,M,White,Family/GP,48,52,Available and used,0,74.09670600000001
503240,50,F,White,Pediatrics,40,40,Available and used,0,62.972781999999995
503241,45,M,Asian,Internal Medicine,51,54,Available and used,0,89.138029
503242,35,M,White,Pediatrics,51,40,Available and used,0,95.752978
503243,50,M,White,Medical Specialties,46,35,Available and used,0,98.026898
503244,60,M,White,Internal Medicine,40,50,Not available,0,118.519473
503245,60,M,,Medical Specialties,48,60,Available and used,0,90.51814399999999
503246,65,F,White,Medical Specialties,46,45,Not available,1,123.979569
503247,45,M,White,Surgical Specialties,49,65,Available and used,0,88.004602
503248,55,F,Asian,Medical Specialties,48,80,Available and used,0,75.525653
503249,50,M,Asian,Internal Medicine,50,55,Not available,1,116.49833999999998
503250,40,M,White,Pediatrics,47,59,Available and used,1,76.229238
503251,45,F,White,Pediatrics,48,64,Available and used,1,56.099064
503252,60,M,White,Family/GP,48,70,Available and used,1,113.22303600000001
503253,55,M,Asian,Psychiatry,48,60,Available and used,1,95.525164
503254,50,M,White,Ob/Gyn,49,58,Not available,1,88.927605
503255,50,F,Hispanic,Internal Medicine,48,53,Available and used,0,90.109486
503256,60,M,White,Psychiatry,46,55,Available and used,0,82.435983
503257,55,F,Hispanic,Pediatrics,48,39,Not available,-9,92.628424
503258,55,M,White,Internal Medicine,50,60,Available and used,-9,73.90446
503259,40,M,White,Internal Medicine,48,60,Available and used,0,80.190706
503260,45,M,White,Medical Specialties,44,60,Available and used,0,86.079797
503261,50,F,White,Pediatrics,48,51,Available and used,1,73.807987
503262,70,M,White,Family/GP,40,8,Not available,0,54.978153000000006
503263,40,M,White,Internal Medicine,47,51,Available and used,1,74.075046
503264,45,M,White,Medical Specialties,49,55,Available and used,0,90.564122
503265,65,M,White,Medical Specialties,47,24,Available and used,1,71.574512
503266,70,M,White,Family/GP,44,44,Available and used,0,74.777142
503267,70,M,White,Family/GP,49,24,Available and used,-9,77.905395
503268,40,F,Black,Ob/Gyn,49,66,Available and used,1,100.770062
503269,55,M,White,Surgical Specialties,49,58,Available and used,0,71.59447800000001
503270,40,M,White,Internal Medicine,50,66,Available and used,1,82.559205
503271,60,M,Asian,Ob/Gyn,40,60,Available and used,1,87.65489699999999
503272,55,M,White,Medical Specialties,50,56,Available and used,0,74.392949
503273,35,M,White,Internal Medicine,49,38,Available and used,0,86.195084
503274,40,M,Asian,Psychiatry,48,40,Available and used,0,88.047801
503275,70,M,White,Family/GP,48,40,Not available,0,78.111453
